,kernel,degree,coef0,gamma,nu,precision,recall,f1
341,linear,1,0.0,0.1,0.5,0.23076923076923078,0.5,0.3157894736842105
342,poly,1,0.0,0.1,0.01,0.21428571428571427,0.5,0.3
343,poly,1,0.0,0.1,0.05,0.14285714285714285,0.3333333333333333,0.2
344,poly,1,0.0,0.1,0.1,0.16666666666666666,0.3333333333333333,0.2222222222222222
345,poly,1,0.0,0.1,0.2,0.2727272727272727,0.5,0.35294117647058826
346,poly,1,0.0,0.1,0.25,0.2222222222222222,0.3333333333333333,0.26666666666666666
347,poly,1,0.0,0.1,0.5,0.16666666666666666,0.3333333333333333,0.2222222222222222
348,rbf,1,0.0,0.1,0.01,0.2857142857142857,0.3333333333333333,0.3076923076923077
349,rbf,1,0.0,0.1,0.05,0.14285714285714285,0.16666666666666666,0.15384615384615385
350,rbf,1,0.0,0.1,0.1,0.0,0.0,0.0
351,rbf,1,0.0,0.1,0.2,0.3,0.5,0.375
352,rbf,1,0.0,0.1,0.25,0.2,0.16666666666666666,0.18181818181818182
353,rbf,1,0.0,0.1,0.5,0.2727272727272727,0.5,0.35294117647058826
354,sigmoid,1,0.0,0.1,0.01,1.0,0.16666666666666666,0.2857142857142857
355,sigmoid,1,0.0,0.1,0.05,1.0,0.16666666666666666,0.2857142857142857
356,sigmoid,1,0.0,0.1,0.1,1.0,0.16666666666666666,0.2857142857142857
357,sigmoid,1,0.0,0.1,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333
358,sigmoid,1,0.0,0.1,0.25,0.5,0.5,0.5
359,sigmoid,1,0.0,0.1,0.5,0.18181818181818182,0.3333333333333333,0.23529411764705882
360,linear,1,0.0,1,0.01,0.2,0.5,0.2857142857142857
361,linear,1,0.0,1,0.05,0.2857142857142857,0.6666666666666666,0.4
362,linear,1,0.0,1,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
363,linear,1,0.0,1,0.2,0.125,0.3333333333333333,0.18181818181818182
364,linear,1,0.0,1,0.25,0.23076923076923078,0.5,0.3157894736842105
365,linear,1,0.0,1,0.5,0.23076923076923078,0.5,0.3157894736842105
366,poly,1,0.0,1,0.01,0.2,0.5,0.2857142857142857
367,poly,1,0.0,1,0.05,0.2857142857142857,0.6666666666666666,0.4
368,poly,1,0.0,1,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
369,poly,1,0.0,1,0.2,0.125,0.3333333333333333,0.18181818181818182
370,poly,1,0.0,1,0.25,0.23076923076923078,0.5,0.3157894736842105
371,poly,1,0.0,1,0.5,0.23076923076923078,0.5,0.3157894736842105
372,rbf,1,0.0,1,0.01,0.21428571428571427,0.5,0.3
373,rbf,1,0.0,1,0.05,0.23076923076923078,0.5,0.3157894736842105
374,rbf,1,0.0,1,0.1,0.16666666666666666,0.3333333333333333,0.2222222222222222
375,rbf,1,0.0,1,0.2,0.3125,0.8333333333333334,0.45454545454545453
376,rbf,1,0.0,1,0.25,0.23076923076923078,0.5,0.3157894736842105
377,rbf,1,0.0,1,0.5,0.0,0.0,0.0
378,sigmoid,1,0.0,1,0.01,0.0,0.0,0.0
379,sigmoid,1,0.0,1,0.05,0.0,0.0,0.0
380,sigmoid,1,0.0,1,0.1,0.0,0.0,0.0
381,sigmoid,1,0.0,1,0.2,0.0,0.0,0.0
382,sigmoid,1,0.0,1,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
383,sigmoid,1,0.0,1,0.5,0.16666666666666666,0.3333333333333333,0.2222222222222222
384,linear,2,0.0,scale,0.01,0.2,0.5,0.2857142857142857
385,linear,2,0.0,scale,0.05,0.2857142857142857,0.6666666666666666,0.4
386,linear,2,0.0,scale,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
387,linear,2,0.0,scale,0.2,0.125,0.3333333333333333,0.18181818181818182
388,linear,2,0.0,scale,0.25,0.23076923076923078,0.5,0.3157894736842105
389,linear,2,0.0,scale,0.5,0.23076923076923078,0.5,0.3157894736842105
390,poly,2,0.0,scale,0.01,0.25,0.3333333333333333,0.2857142857142857
391,poly,2,0.0,scale,0.05,0.2,0.16666666666666666,0.18181818181818182
392,poly,2,0.0,scale,0.1,0.0,0.0,0.0
393,poly,2,0.0,scale,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666
394,poly,2,0.0,scale,0.25,0.2857142857142857,0.3333333333333333,0.3076923076923077
395,poly,2,0.0,scale,0.5,0.23076923076923078,0.5,0.3157894736842105
396,rbf,2,0.0,scale,0.01,0.4444444444444444,0.6666666666666666,0.5333333333333333
397,rbf,2,0.0,scale,0.05,0.4444444444444444,0.6666666666666666,0.5333333333333333
398,rbf,2,0.0,scale,0.1,0.2222222222222222,0.3333333333333333,0.26666666666666666
399,rbf,2,0.0,scale,0.2,0.0,0.0,0.0
400,rbf,2,0.0,scale,0.25,0.3,0.5,0.375
401,rbf,2,0.0,scale,0.5,0.25,0.5,0.3333333333333333
402,sigmoid,2,0.0,scale,0.01,0.0,0.0,0.0
403,sigmoid,2,0.0,scale,0.05,0.0,0.0,0.0
404,sigmoid,2,0.0,scale,0.1,0.5,0.16666666666666666,0.25
405,sigmoid,2,0.0,scale,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333
406,sigmoid,2,0.0,scale,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
407,sigmoid,2,0.0,scale,0.5,0.2857142857142857,0.6666666666666666,0.4
408,linear,2,0.0,auto,0.01,0.2,0.5,0.2857142857142857
409,linear,2,0.0,auto,0.05,0.2857142857142857,0.6666666666666666,0.4
410,linear,2,0.0,auto,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
411,linear,2,0.0,auto,0.2,0.125,0.3333333333333333,0.18181818181818182
412,linear,2,0.0,auto,0.25,0.23076923076923078,0.5,0.3157894736842105
413,linear,2,0.0,auto,0.5,0.23076923076923078,0.5,0.3157894736842105
414,poly,2,0.0,auto,0.01,0.25,0.3333333333333333,0.2857142857142857
415,poly,2,0.0,auto,0.05,0.2,0.16666666666666666,0.18181818181818182
416,poly,2,0.0,auto,0.1,0.0,0.0,0.0
417,poly,2,0.0,auto,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666
418,poly,2,0.0,auto,0.25,0.2857142857142857,0.3333333333333333,0.3076923076923077
419,poly,2,0.0,auto,0.5,0.23076923076923078,0.5,0.3157894736842105
420,rbf,2,0.0,auto,0.01,0.4444444444444444,0.6666666666666666,0.5333333333333333
421,rbf,2,0.0,auto,0.05,0.4444444444444444,0.6666666666666666,0.5333333333333333
422,rbf,2,0.0,auto,0.1,0.2222222222222222,0.3333333333333333,0.26666666666666666
423,rbf,2,0.0,auto,0.2,0.0,0.0,0.0
424,rbf,2,0.0,auto,0.25,0.3,0.5,0.375
425,rbf,2,0.0,auto,0.5,0.25,0.5,0.3333333333333333
426,sigmoid,2,0.0,auto,0.01,0.0,0.0,0.0
427,sigmoid,2,0.0,auto,0.05,0.0,0.0,0.0
428,sigmoid,2,0.0,auto,0.1,0.5,0.16666666666666666,0.25
429,sigmoid,2,0.0,auto,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333
430,sigmoid,2,0.0,auto,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
431,sigmoid,2,0.0,auto,0.5,0.2857142857142857,0.6666666666666666,0.4
432,linear,2,0.0,1e-06,0.01,0.2,0.5,0.2857142857142857
433,linear,2,0.0,1e-06,0.05,0.2857142857142857,0.6666666666666666,0.4
434,linear,2,0.0,1e-06,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
435,linear,2,0.0,1e-06,0.2,0.125,0.3333333333333333,0.18181818181818182
436,linear,2,0.0,1e-06,0.25,0.23076923076923078,0.5,0.3157894736842105
437,linear,2,0.0,1e-06,0.5,0.23076923076923078,0.5,0.3157894736842105
438,poly,2,0.0,1e-06,0.01,0.15789473684210525,0.5,0.24
439,poly,2,0.0,1e-06,0.05,0.0,0.0,0.0
440,poly,2,0.0,1e-06,0.1,0.23529411764705882,0.6666666666666666,0.34782608695652173
441,poly,2,0.0,1e-06,0.2,0.25,0.16666666666666666,0.2
442,poly,2,0.0,1e-06,0.25,0.2,0.6666666666666666,0.3076923076923077
443,poly,2,0.0,1e-06,0.5,0.2608695652173913,1.0,0.41379310344827586
444,rbf,2,0.0,1e-06,0.01,0.25,1.0,0.4
445,rbf,2,0.0,1e-06,0.05,0.21739130434782608,0.8333333333333334,0.3448275862068966
446,rbf,2,0.0,1e-06,0.1,0.3125,0.8333333333333334,0.45454545454545453
447,rbf,2,0.0,1e-06,0.2,0.29411764705882354,0.8333333333333334,0.43478260869565216
448,rbf,2,0.0,1e-06,0.25,0.0,0.0,0.0
449,rbf,2,0.0,1e-06,0.5,0.0,0.0,0.0
450,sigmoid,2,0.0,1e-06,0.01,0.22727272727272727,0.8333333333333334,0.35714285714285715
451,sigmoid,2,0.0,1e-06,0.05,0.3076923076923077,0.6666666666666666,0.42105263157894735
452,sigmoid,2,0.0,1e-06,0.1,0.2608695652173913,1.0,0.41379310344827586
453,sigmoid,2,0.0,1e-06,0.2,0.35714285714285715,0.8333333333333334,0.5
454,sigmoid,2,0.0,1e-06,0.25,0.4166666666666667,0.8333333333333334,0.5555555555555556
455,sigmoid,2,0.0,1e-06,0.5,0.15384615384615385,0.3333333333333333,0.21052631578947367
456,linear,2,0.0,0.0001,0.01,0.2,0.5,0.2857142857142857
457,linear,2,0.0,0.0001,0.05,0.2857142857142857,0.6666666666666666,0.4
458,linear,2,0.0,0.0001,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
459,linear,2,0.0,0.0001,0.2,0.125,0.3333333333333333,0.18181818181818182
460,linear,2,0.0,0.0001,0.25,0.23076923076923078,0.5,0.3157894736842105
461,linear,2,0.0,0.0001,0.5,0.23076923076923078,0.5,0.3157894736842105
462,poly,2,0.0,0.0001,0.01,0.15789473684210525,0.5,0.24
463,poly,2,0.0,0.0001,0.05,0.0,0.0,0.0
464,poly,2,0.0,0.0001,0.1,0.25,0.6666666666666666,0.36363636363636365
465,poly,2,0.0,0.0001,0.2,0.3333333333333333,0.16666666666666666,0.2222222222222222
466,poly,2,0.0,0.0001,0.25,0.2,0.6666666666666666,0.3076923076923077
467,poly,2,0.0,0.0001,0.5,0.2608695652173913,1.0,0.41379310344827586
468,rbf,2,0.0,0.0001,0.01,0.0,0.0,0.0
469,rbf,2,0.0,0.0001,0.05,0.0,0.0,0.0
470,rbf,2,0.0,0.0001,0.1,0.2,0.16666666666666666,0.18181818181818182
471,rbf,2,0.0,0.0001,0.2,0.4,0.3333333333333333,0.36363636363636365
472,rbf,2,0.0,0.0001,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
473,rbf,2,0.0,0.0001,0.5,0.23076923076923078,0.5,0.3157894736842105
474,sigmoid,2,0.0,0.0001,0.01,0.22727272727272727,0.8333333333333334,0.35714285714285715
475,sigmoid,2,0.0,0.0001,0.05,0.3076923076923077,0.6666666666666666,0.42105263157894735
476,sigmoid,2,0.0,0.0001,0.1,0.2857142857142857,1.0,0.4444444444444444
477,sigmoid,2,0.0,0.0001,0.2,0.3125,0.8333333333333334,0.45454545454545453
478,sigmoid,2,0.0,0.0001,0.25,0.22727272727272727,0.8333333333333334,0.35714285714285715
479,sigmoid,2,0.0,0.0001,0.5,0.0,0.0,0.0
480,linear,2,0.0,0.001,0.01,0.2,0.5,0.2857142857142857
481,linear,2,0.0,0.001,0.05,0.2857142857142857,0.6666666666666666,0.4
482,linear,2,0.0,0.001,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
483,linear,2,0.0,0.001,0.2,0.125,0.3333333333333333,0.18181818181818182
484,linear,2,0.0,0.001,0.25,0.23076923076923078,0.5,0.3157894736842105
485,linear,2,0.0,0.001,0.5,0.23076923076923078,0.5,0.3157894736842105
486,poly,2,0.0,0.001,0.01,0.2,0.6666666666666666,0.3076923076923077
487,poly,2,0.0,0.001,0.05,0.0,0.0,0.0
488,poly,2,0.0,0.001,0.1,0.25,0.6666666666666666,0.36363636363636365
489,poly,2,0.0,0.001,0.2,0.3333333333333333,0.16666666666666666,0.2222222222222222
490,poly,2,0.0,0.001,0.25,0.1875,0.5,0.2727272727272727
491,poly,2,0.0,0.001,0.5,0.23529411764705882,0.6666666666666666,0.34782608695652173
492,rbf,2,0.0,0.001,0.01,0.3333333333333333,0.16666666666666666,0.2222222222222222
493,rbf,2,0.0,0.001,0.05,0.0,0.0,0.0
494,rbf,2,0.0,0.001,0.1,0.0,0.0,0.0
495,rbf,2,0.0,0.001,0.2,0.0,0.0,0.0
496,rbf,2,0.0,0.001,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
497,rbf,2,0.0,0.001,0.5,0.2857142857142857,0.6666666666666666,0.4
498,sigmoid,2,0.0,0.001,0.01,0.38461538461538464,0.8333333333333334,0.5263157894736842
499,sigmoid,2,0.0,0.001,0.05,0.375,1.0,0.5454545454545454
500,sigmoid,2,0.0,0.001,0.1,0.3333333333333333,0.8333333333333334,0.47619047619047616
501,sigmoid,2,0.0,0.001,0.2,0.25,0.6666666666666666,0.36363636363636365
502,sigmoid,2,0.0,0.001,0.25,0.2857142857142857,0.6666666666666666,0.4
503,sigmoid,2,0.0,0.001,0.5,0.13333333333333333,0.3333333333333333,0.19047619047619047
504,linear,2,0.0,0.01,0.01,0.2,0.5,0.2857142857142857
505,linear,2,0.0,0.01,0.05,0.2857142857142857,0.6666666666666666,0.4
506,linear,2,0.0,0.01,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
507,linear,2,0.0,0.01,0.2,0.125,0.3333333333333333,0.18181818181818182
508,linear,2,0.0,0.01,0.25,0.23076923076923078,0.5,0.3157894736842105
509,linear,2,0.0,0.01,0.5,0.23076923076923078,0.5,0.3157894736842105
510,poly,2,0.0,0.01,0.01,0.15789473684210525,0.5,0.24
511,poly,2,0.0,0.01,0.05,0.0,0.0,0.0
512,poly,2,0.0,0.01,0.1,0.25,0.16666666666666666,0.2
513,poly,2,0.0,0.01,0.2,0.2,0.3333333333333333,0.25
514,poly,2,0.0,0.01,0.25,0.25,0.3333333333333333,0.2857142857142857
515,poly,2,0.0,0.01,0.5,0.18181818181818182,0.3333333333333333,0.23529411764705882
516,rbf,2,0.0,0.01,0.01,0.0,0.0,0.0
517,rbf,2,0.0,0.01,0.05,0.0,0.0,0.0
518,rbf,2,0.0,0.01,0.1,0.0,0.0,0.0
519,rbf,2,0.0,0.01,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666
520,rbf,2,0.0,0.01,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
521,rbf,2,0.0,0.01,0.5,0.25,0.5,0.3333333333333333
522,sigmoid,2,0.0,0.01,0.01,0.18181818181818182,0.3333333333333333,0.23529411764705882
523,sigmoid,2,0.0,0.01,0.05,0.25,0.16666666666666666,0.2
524,sigmoid,2,0.0,0.01,0.1,0.0,0.0,0.0
525,sigmoid,2,0.0,0.01,0.2,0.2,0.16666666666666666,0.18181818181818182
526,sigmoid,2,0.0,0.01,0.25,0.5,0.3333333333333333,0.4
527,sigmoid,2,0.0,0.01,0.5,0.25,0.5,0.3333333333333333
528,linear,2,0.0,0.1,0.01,0.2,0.5,0.2857142857142857
529,linear,2,0.0,0.1,0.05,0.2857142857142857,0.6666666666666666,0.4
530,linear,2,0.0,0.1,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
531,linear,2,0.0,0.1,0.2,0.125,0.3333333333333333,0.18181818181818182
532,linear,2,0.0,0.1,0.25,0.23076923076923078,0.5,0.3157894736842105
533,linear,2,0.0,0.1,0.5,0.23076923076923078,0.5,0.3157894736842105
534,poly,2,0.0,0.1,0.01,0.25,0.3333333333333333,0.2857142857142857
535,poly,2,0.0,0.1,0.05,0.3333333333333333,0.16666666666666666,0.2222222222222222
536,poly,2,0.0,0.1,0.1,0.0,0.0,0.0
537,poly,2,0.0,0.1,0.2,0.2,0.16666666666666666,0.18181818181818182
538,poly,2,0.0,0.1,0.25,0.2857142857142857,0.3333333333333333,0.3076923076923077
539,poly,2,0.0,0.1,0.5,0.25,0.5,0.3333333333333333
540,rbf,2,0.0,0.1,0.01,0.2857142857142857,0.3333333333333333,0.3076923076923077
541,rbf,2,0.0,0.1,0.05,0.14285714285714285,0.16666666666666666,0.15384615384615385
542,rbf,2,0.0,0.1,0.1,0.0,0.0,0.0
543,rbf,2,0.0,0.1,0.2,0.3,0.5,0.375
544,rbf,2,0.0,0.1,0.25,0.2,0.16666666666666666,0.18181818181818182
545,rbf,2,0.0,0.1,0.5,0.2727272727272727,0.5,0.35294117647058826
546,sigmoid,2,0.0,0.1,0.01,1.0,0.16666666666666666,0.2857142857142857
547,sigmoid,2,0.0,0.1,0.05,1.0,0.16666666666666666,0.2857142857142857
548,sigmoid,2,0.0,0.1,0.1,1.0,0.16666666666666666,0.2857142857142857
549,sigmoid,2,0.0,0.1,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333
550,sigmoid,2,0.0,0.1,0.25,0.5,0.5,0.5
551,sigmoid,2,0.0,0.1,0.5,0.18181818181818182,0.3333333333333333,0.23529411764705882
552,linear,2,0.0,1,0.01,0.2,0.5,0.2857142857142857
553,linear,2,0.0,1,0.05,0.2857142857142857,0.6666666666666666,0.4
554,linear,2,0.0,1,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
555,linear,2,0.0,1,0.2,0.125,0.3333333333333333,0.18181818181818182
556,linear,2,0.0,1,0.25,0.23076923076923078,0.5,0.3157894736842105
557,linear,2,0.0,1,0.5,0.23076923076923078,0.5,0.3157894736842105
558,poly,2,0.0,1,0.01,0.25,0.16666666666666666,0.2
559,poly,2,0.0,1,0.05,0.0,0.0,0.0
560,poly,2,0.0,1,0.1,0.0,0.0,0.0
561,poly,2,0.0,1,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333
562,poly,2,0.0,1,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
563,poly,2,0.0,1,0.5,0.16666666666666666,0.3333333333333333,0.2222222222222222
564,rbf,2,0.0,1,0.01,0.21428571428571427,0.5,0.3
565,rbf,2,0.0,1,0.05,0.23076923076923078,0.5,0.3157894736842105
566,rbf,2,0.0,1,0.1,0.16666666666666666,0.3333333333333333,0.2222222222222222
567,rbf,2,0.0,1,0.2,0.3125,0.8333333333333334,0.45454545454545453
568,rbf,2,0.0,1,0.25,0.23076923076923078,0.5,0.3157894736842105
569,rbf,2,0.0,1,0.5,0.0,0.0,0.0
570,sigmoid,2,0.0,1,0.01,0.0,0.0,0.0
571,sigmoid,2,0.0,1,0.05,0.0,0.0,0.0
572,sigmoid,2,0.0,1,0.1,0.0,0.0,0.0
573,sigmoid,2,0.0,1,0.2,0.0,0.0,0.0
574,sigmoid,2,0.0,1,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
575,sigmoid,2,0.0,1,0.5,0.16666666666666666,0.3333333333333333,0.2222222222222222
576,linear,3,0.0,scale,0.01,0.2,0.5,0.2857142857142857
577,linear,3,0.0,scale,0.05,0.2857142857142857,0.6666666666666666,0.4
578,linear,3,0.0,scale,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
579,linear,3,0.0,scale,0.2,0.125,0.3333333333333333,0.18181818181818182
580,linear,3,0.0,scale,0.25,0.23076923076923078,0.5,0.3157894736842105
581,linear,3,0.0,scale,0.5,0.23076923076923078,0.5,0.3157894736842105
582,poly,3,0.0,scale,0.01,0.13333333333333333,0.3333333333333333,0.19047619047619047
583,poly,3,0.0,scale,0.05,0.3076923076923077,0.6666666666666666,0.42105263157894735
584,poly,3,0.0,scale,0.1,0.3076923076923077,0.6666666666666666,0.42105263157894735
585,poly,3,0.0,scale,0.2,0.16666666666666666,0.3333333333333333,0.2222222222222222
586,poly,3,0.0,scale,0.25,0.3076923076923077,0.6666666666666666,0.42105263157894735
587,poly,3,0.0,scale,0.5,0.23529411764705882,0.6666666666666666,0.34782608695652173
588,rbf,3,0.0,scale,0.01,0.4444444444444444,0.6666666666666666,0.5333333333333333
589,rbf,3,0.0,scale,0.05,0.4444444444444444,0.6666666666666666,0.5333333333333333
590,rbf,3,0.0,scale,0.1,0.2222222222222222,0.3333333333333333,0.26666666666666666
591,rbf,3,0.0,scale,0.2,0.0,0.0,0.0
592,rbf,3,0.0,scale,0.25,0.3,0.5,0.375
593,rbf,3,0.0,scale,0.5,0.25,0.5,0.3333333333333333
594,sigmoid,3,0.0,scale,0.01,0.0,0.0,0.0
595,sigmoid,3,0.0,scale,0.05,0.0,0.0,0.0
596,sigmoid,3,0.0,scale,0.1,0.5,0.16666666666666666,0.25
597,sigmoid,3,0.0,scale,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333
598,sigmoid,3,0.0,scale,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
599,sigmoid,3,0.0,scale,0.5,0.2857142857142857,0.6666666666666666,0.4
600,linear,3,0.0,auto,0.01,0.2,0.5,0.2857142857142857
601,linear,3,0.0,auto,0.05,0.2857142857142857,0.6666666666666666,0.4
602,linear,3,0.0,auto,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
603,linear,3,0.0,auto,0.2,0.125,0.3333333333333333,0.18181818181818182
604,linear,3,0.0,auto,0.25,0.23076923076923078,0.5,0.3157894736842105
605,linear,3,0.0,auto,0.5,0.23076923076923078,0.5,0.3157894736842105
606,poly,3,0.0,auto,0.01,0.13333333333333333,0.3333333333333333,0.19047619047619047
607,poly,3,0.0,auto,0.05,0.3076923076923077,0.6666666666666666,0.42105263157894735
608,poly,3,0.0,auto,0.1,0.3076923076923077,0.6666666666666666,0.42105263157894735
609,poly,3,0.0,auto,0.2,0.16666666666666666,0.3333333333333333,0.2222222222222222
610,poly,3,0.0,auto,0.25,0.3076923076923077,0.6666666666666666,0.42105263157894735
611,poly,3,0.0,auto,0.5,0.23529411764705882,0.6666666666666666,0.34782608695652173
612,rbf,3,0.0,auto,0.01,0.4444444444444444,0.6666666666666666,0.5333333333333333
613,rbf,3,0.0,auto,0.05,0.4444444444444444,0.6666666666666666,0.5333333333333333
614,rbf,3,0.0,auto,0.1,0.2222222222222222,0.3333333333333333,0.26666666666666666
615,rbf,3,0.0,auto,0.2,0.0,0.0,0.0
616,rbf,3,0.0,auto,0.25,0.3,0.5,0.375
617,rbf,3,0.0,auto,0.5,0.25,0.5,0.3333333333333333
618,sigmoid,3,0.0,auto,0.01,0.0,0.0,0.0
619,sigmoid,3,0.0,auto,0.05,0.0,0.0,0.0
620,sigmoid,3,0.0,auto,0.1,0.5,0.16666666666666666,0.25
621,sigmoid,3,0.0,auto,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333
622,sigmoid,3,0.0,auto,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
623,sigmoid,3,0.0,auto,0.5,0.2857142857142857,0.6666666666666666,0.4
624,linear,3,0.0,1e-06,0.01,0.2,0.5,0.2857142857142857
625,linear,3,0.0,1e-06,0.05,0.2857142857142857,0.6666666666666666,0.4
626,linear,3,0.0,1e-06,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
627,linear,3,0.0,1e-06,0.2,0.125,0.3333333333333333,0.18181818181818182
628,linear,3,0.0,1e-06,0.25,0.23076923076923078,0.5,0.3157894736842105
629,linear,3,0.0,1e-06,0.5,0.23076923076923078,0.5,0.3157894736842105
630,poly,3,0.0,1e-06,0.01,0.22727272727272727,0.8333333333333334,0.35714285714285715
631,poly,3,0.0,1e-06,0.05,0.36363636363636365,0.6666666666666666,0.47058823529411764
632,poly,3,0.0,1e-06,0.1,0.3,1.0,0.46153846153846156
633,poly,3,0.0,1e-06,0.2,0.42857142857142855,1.0,0.6
634,poly,3,0.0,1e-06,0.25,0.18181818181818182,0.6666666666666666,0.2857142857142857
635,poly,3,0.0,1e-06,0.5,0.2608695652173913,1.0,0.41379310344827586
636,rbf,3,0.0,1e-06,0.01,0.25,1.0,0.4
637,rbf,3,0.0,1e-06,0.05,0.21739130434782608,0.8333333333333334,0.3448275862068966
638,rbf,3,0.0,1e-06,0.1,0.3125,0.8333333333333334,0.45454545454545453
639,rbf,3,0.0,1e-06,0.2,0.29411764705882354,0.8333333333333334,0.43478260869565216
640,rbf,3,0.0,1e-06,0.25,0.0,0.0,0.0
641,rbf,3,0.0,1e-06,0.5,0.0,0.0,0.0
642,sigmoid,3,0.0,1e-06,0.01,0.22727272727272727,0.8333333333333334,0.35714285714285715
643,sigmoid,3,0.0,1e-06,0.05,0.3076923076923077,0.6666666666666666,0.42105263157894735
644,sigmoid,3,0.0,1e-06,0.1,0.2608695652173913,1.0,0.41379310344827586
645,sigmoid,3,0.0,1e-06,0.2,0.35714285714285715,0.8333333333333334,0.5
646,sigmoid,3,0.0,1e-06,0.25,0.4166666666666667,0.8333333333333334,0.5555555555555556
647,sigmoid,3,0.0,1e-06,0.5,0.15384615384615385,0.3333333333333333,0.21052631578947367
648,linear,3,0.0,0.0001,0.01,0.2,0.5,0.2857142857142857
649,linear,3,0.0,0.0001,0.05,0.2857142857142857,0.6666666666666666,0.4
650,linear,3,0.0,0.0001,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
651,linear,3,0.0,0.0001,0.2,0.125,0.3333333333333333,0.18181818181818182
652,linear,3,0.0,0.0001,0.25,0.23076923076923078,0.5,0.3157894736842105
653,linear,3,0.0,0.0001,0.5,0.23076923076923078,0.5,0.3157894736842105
654,poly,3,0.0,0.0001,0.01,0.22727272727272727,0.8333333333333334,0.35714285714285715
655,poly,3,0.0,0.0001,0.05,0.3333333333333333,0.6666666666666666,0.4444444444444444
656,poly,3,0.0,0.0001,0.1,0.3157894736842105,1.0,0.48
657,poly,3,0.0,0.0001,0.2,0.42857142857142855,1.0,0.6
658,poly,3,0.0,0.0001,0.25,0.18181818181818182,0.6666666666666666,0.2857142857142857
659,poly,3,0.0,0.0001,0.5,0.2608695652173913,1.0,0.41379310344827586
660,rbf,3,0.0,0.0001,0.01,0.0,0.0,0.0
661,rbf,3,0.0,0.0001,0.05,0.0,0.0,0.0
662,rbf,3,0.0,0.0001,0.1,0.2,0.16666666666666666,0.18181818181818182
663,rbf,3,0.0,0.0001,0.2,0.4,0.3333333333333333,0.36363636363636365
664,rbf,3,0.0,0.0001,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
665,rbf,3,0.0,0.0001,0.5,0.23076923076923078,0.5,0.3157894736842105
666,sigmoid,3,0.0,0.0001,0.01,0.22727272727272727,0.8333333333333334,0.35714285714285715
667,sigmoid,3,0.0,0.0001,0.05,0.3076923076923077,0.6666666666666666,0.42105263157894735
668,sigmoid,3,0.0,0.0001,0.1,0.2857142857142857,1.0,0.4444444444444444
669,sigmoid,3,0.0,0.0001,0.2,0.3125,0.8333333333333334,0.45454545454545453
670,sigmoid,3,0.0,0.0001,0.25,0.22727272727272727,0.8333333333333334,0.35714285714285715
671,sigmoid,3,0.0,0.0001,0.5,0.0,0.0,0.0
672,linear,3,0.0,0.001,0.01,0.2,0.5,0.2857142857142857
673,linear,3,0.0,0.001,0.05,0.2857142857142857,0.6666666666666666,0.4
674,linear,3,0.0,0.001,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
675,linear,3,0.0,0.001,0.2,0.125,0.3333333333333333,0.18181818181818182
676,linear,3,0.0,0.001,0.25,0.23076923076923078,0.5,0.3157894736842105
677,linear,3,0.0,0.001,0.5,0.23076923076923078,0.5,0.3157894736842105
678,poly,3,0.0,0.001,0.01,0.2608695652173913,1.0,0.41379310344827586
679,poly,3,0.0,0.001,0.05,0.36363636363636365,0.6666666666666666,0.47058823529411764
680,poly,3,0.0,0.001,0.1,0.3157894736842105,1.0,0.48
681,poly,3,0.0,0.001,0.2,0.42857142857142855,1.0,0.6
