,n_neighbors,algorithm,leaf_size,metric,contamination,precision,recall,f1
1318,5,ball_tree,200,euclidean,0.05,0.0,0.0,0.0
1319,7,ball_tree,200,euclidean,0.05,0.5,0.16666666666666666,0.25
1320,9,ball_tree,200,euclidean,0.05,0.5,0.16666666666666666,0.25
1321,12,ball_tree,200,euclidean,0.05,0.0,0.0,0.0
1322,18,ball_tree,200,euclidean,0.05,0.0,0.0,0.0
1323,1,ball_tree,200,manhattan,0.05,0.0,0.0,0.0
1324,3,ball_tree,200,manhattan,0.05,0.0,0.0,0.0
1325,5,ball_tree,200,manhattan,0.05,0.5,0.16666666666666666,0.25
1326,7,ball_tree,200,manhattan,0.05,0.5,0.16666666666666666,0.25
1327,9,ball_tree,200,manhattan,0.05,0.5,0.16666666666666666,0.25
1328,12,ball_tree,200,manhattan,0.05,0.0,0.0,0.0
1329,18,ball_tree,200,manhattan,0.05,0.0,0.0,0.0
1330,1,ball_tree,300,euclidean,0.05,0.0,0.0,0.0
1331,3,ball_tree,300,euclidean,0.05,0.0,0.0,0.0
1332,5,ball_tree,300,euclidean,0.05,0.0,0.0,0.0
1333,7,ball_tree,300,euclidean,0.05,0.5,0.16666666666666666,0.25
1334,9,ball_tree,300,euclidean,0.05,0.5,0.16666666666666666,0.25
1335,12,ball_tree,300,euclidean,0.05,0.0,0.0,0.0
1336,18,ball_tree,300,euclidean,0.05,0.0,0.0,0.0
1337,1,ball_tree,300,manhattan,0.05,0.0,0.0,0.0
1338,3,ball_tree,300,manhattan,0.05,0.0,0.0,0.0
1339,5,ball_tree,300,manhattan,0.05,0.5,0.16666666666666666,0.25
1340,7,ball_tree,300,manhattan,0.05,0.5,0.16666666666666666,0.25
1341,9,ball_tree,300,manhattan,0.05,0.5,0.16666666666666666,0.25
1342,12,ball_tree,300,manhattan,0.05,0.0,0.0,0.0
1343,18,ball_tree,300,manhattan,0.05,0.0,0.0,0.0
1344,1,ball_tree,5,euclidean,0.1,0.0,0.0,0.0
1345,3,ball_tree,5,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1346,5,ball_tree,5,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1347,7,ball_tree,5,euclidean,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
1348,9,ball_tree,5,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1349,12,ball_tree,5,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1350,18,ball_tree,5,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1351,1,ball_tree,5,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1352,3,ball_tree,5,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1353,5,ball_tree,5,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1354,7,ball_tree,5,manhattan,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
1355,9,ball_tree,5,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1356,12,ball_tree,5,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1357,18,ball_tree,5,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1358,1,ball_tree,10,euclidean,0.1,0.0,0.0,0.0
1359,3,ball_tree,10,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1360,5,ball_tree,10,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1361,7,ball_tree,10,euclidean,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
1362,9,ball_tree,10,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1363,12,ball_tree,10,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1364,18,ball_tree,10,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1365,1,ball_tree,10,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1366,3,ball_tree,10,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1367,5,ball_tree,10,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1368,7,ball_tree,10,manhattan,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
1369,9,ball_tree,10,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1370,12,ball_tree,10,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1371,18,ball_tree,10,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1372,1,ball_tree,15,euclidean,0.1,0.0,0.0,0.0
1373,3,ball_tree,15,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1374,5,ball_tree,15,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1375,7,ball_tree,15,euclidean,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
1376,9,ball_tree,15,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1377,12,ball_tree,15,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1378,18,ball_tree,15,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1379,1,ball_tree,15,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1380,3,ball_tree,15,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1381,5,ball_tree,15,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1382,7,ball_tree,15,manhattan,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
1383,9,ball_tree,15,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1384,12,ball_tree,15,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1385,18,ball_tree,15,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1386,1,ball_tree,30,euclidean,0.1,0.0,0.0,0.0
1387,3,ball_tree,30,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1388,5,ball_tree,30,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1389,7,ball_tree,30,euclidean,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
1390,9,ball_tree,30,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1391,12,ball_tree,30,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1392,18,ball_tree,30,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1393,1,ball_tree,30,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1394,3,ball_tree,30,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1395,5,ball_tree,30,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1396,7,ball_tree,30,manhattan,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
1397,9,ball_tree,30,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1398,12,ball_tree,30,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1399,18,ball_tree,30,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1400,1,ball_tree,50,euclidean,0.1,0.0,0.0,0.0
1401,3,ball_tree,50,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1402,5,ball_tree,50,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1403,7,ball_tree,50,euclidean,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
1404,9,ball_tree,50,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1405,12,ball_tree,50,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1406,18,ball_tree,50,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1407,1,ball_tree,50,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1408,3,ball_tree,50,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1409,5,ball_tree,50,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1410,7,ball_tree,50,manhattan,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
1411,9,ball_tree,50,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1412,12,ball_tree,50,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1413,18,ball_tree,50,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1414,1,ball_tree,100,euclidean,0.1,0.0,0.0,0.0
1415,3,ball_tree,100,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1416,5,ball_tree,100,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1417,7,ball_tree,100,euclidean,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
1418,9,ball_tree,100,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1419,12,ball_tree,100,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1420,18,ball_tree,100,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1421,1,ball_tree,100,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1422,3,ball_tree,100,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1423,5,ball_tree,100,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1424,7,ball_tree,100,manhattan,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
1425,9,ball_tree,100,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1426,12,ball_tree,100,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1427,18,ball_tree,100,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1428,1,ball_tree,200,euclidean,0.1,0.0,0.0,0.0
1429,3,ball_tree,200,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1430,5,ball_tree,200,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1431,7,ball_tree,200,euclidean,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
1432,9,ball_tree,200,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1433,12,ball_tree,200,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1434,18,ball_tree,200,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1435,1,ball_tree,200,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1436,3,ball_tree,200,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1437,5,ball_tree,200,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1438,7,ball_tree,200,manhattan,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
1439,9,ball_tree,200,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1440,12,ball_tree,200,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1441,18,ball_tree,200,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1442,1,ball_tree,300,euclidean,0.1,0.0,0.0,0.0
1443,3,ball_tree,300,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1444,5,ball_tree,300,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1445,7,ball_tree,300,euclidean,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
1446,9,ball_tree,300,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1447,12,ball_tree,300,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1448,18,ball_tree,300,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1449,1,ball_tree,300,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1450,3,ball_tree,300,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1451,5,ball_tree,300,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1452,7,ball_tree,300,manhattan,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
1453,9,ball_tree,300,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1454,12,ball_tree,300,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1455,18,ball_tree,300,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
1456,1,ball_tree,5,euclidean,0.2,0.2,0.16666666666666666,0.18181818181818182
1457,3,ball_tree,5,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
1458,5,ball_tree,5,euclidean,0.2,0.6,0.5,0.5454545454545454
1459,7,ball_tree,5,euclidean,0.2,0.6,0.5,0.5454545454545454
1460,9,ball_tree,5,euclidean,0.2,0.6,0.5,0.5454545454545454
1461,12,ball_tree,5,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
1462,18,ball_tree,5,euclidean,0.2,0.6,0.5,0.5454545454545454
1463,1,ball_tree,5,manhattan,0.2,0.2,0.16666666666666666,0.18181818181818182
1464,3,ball_tree,5,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
1465,5,ball_tree,5,manhattan,0.2,0.6,0.5,0.5454545454545454
1466,7,ball_tree,5,manhattan,0.2,0.6,0.5,0.5454545454545454
1467,9,ball_tree,5,manhattan,0.2,0.6,0.5,0.5454545454545454
1468,12,ball_tree,5,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
1469,18,ball_tree,5,manhattan,0.2,0.6,0.5,0.5454545454545454
1470,1,ball_tree,10,euclidean,0.2,0.2,0.16666666666666666,0.18181818181818182
1471,3,ball_tree,10,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
1472,5,ball_tree,10,euclidean,0.2,0.6,0.5,0.5454545454545454
1473,7,ball_tree,10,euclidean,0.2,0.6,0.5,0.5454545454545454
1474,9,ball_tree,10,euclidean,0.2,0.6,0.5,0.5454545454545454
1475,12,ball_tree,10,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
1476,18,ball_tree,10,euclidean,0.2,0.6,0.5,0.5454545454545454
1477,1,ball_tree,10,manhattan,0.2,0.2,0.16666666666666666,0.18181818181818182
1478,3,ball_tree,10,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
1479,5,ball_tree,10,manhattan,0.2,0.6,0.5,0.5454545454545454
1480,7,ball_tree,10,manhattan,0.2,0.6,0.5,0.5454545454545454
1481,9,ball_tree,10,manhattan,0.2,0.6,0.5,0.5454545454545454
1482,12,ball_tree,10,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
1483,18,ball_tree,10,manhattan,0.2,0.6,0.5,0.5454545454545454
1484,1,ball_tree,15,euclidean,0.2,0.2,0.16666666666666666,0.18181818181818182
1485,3,ball_tree,15,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
1486,5,ball_tree,15,euclidean,0.2,0.6,0.5,0.5454545454545454
1487,7,ball_tree,15,euclidean,0.2,0.6,0.5,0.5454545454545454
1488,9,ball_tree,15,euclidean,0.2,0.6,0.5,0.5454545454545454
1489,12,ball_tree,15,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
1490,18,ball_tree,15,euclidean,0.2,0.6,0.5,0.5454545454545454
1491,1,ball_tree,15,manhattan,0.2,0.2,0.16666666666666666,0.18181818181818182
1492,3,ball_tree,15,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
1493,5,ball_tree,15,manhattan,0.2,0.6,0.5,0.5454545454545454
1494,7,ball_tree,15,manhattan,0.2,0.6,0.5,0.5454545454545454
1495,9,ball_tree,15,manhattan,0.2,0.6,0.5,0.5454545454545454
1496,12,ball_tree,15,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
1497,18,ball_tree,15,manhattan,0.2,0.6,0.5,0.5454545454545454
1498,1,ball_tree,30,euclidean,0.2,0.2,0.16666666666666666,0.18181818181818182
1499,3,ball_tree,30,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
1500,5,ball_tree,30,euclidean,0.2,0.6,0.5,0.5454545454545454
1501,7,ball_tree,30,euclidean,0.2,0.6,0.5,0.5454545454545454
1502,9,ball_tree,30,euclidean,0.2,0.6,0.5,0.5454545454545454
1503,12,ball_tree,30,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
1504,18,ball_tree,30,euclidean,0.2,0.6,0.5,0.5454545454545454
1505,1,ball_tree,30,manhattan,0.2,0.2,0.16666666666666666,0.18181818181818182
1506,3,ball_tree,30,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
1507,5,ball_tree,30,manhattan,0.2,0.6,0.5,0.5454545454545454
1508,7,ball_tree,30,manhattan,0.2,0.6,0.5,0.5454545454545454
1509,9,ball_tree,30,manhattan,0.2,0.6,0.5,0.5454545454545454
1510,12,ball_tree,30,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
1511,18,ball_tree,30,manhattan,0.2,0.6,0.5,0.5454545454545454
1512,1,ball_tree,50,euclidean,0.2,0.2,0.16666666666666666,0.18181818181818182
1513,3,ball_tree,50,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
1514,5,ball_tree,50,euclidean,0.2,0.6,0.5,0.5454545454545454
1515,7,ball_tree,50,euclidean,0.2,0.6,0.5,0.5454545454545454
1516,9,ball_tree,50,euclidean,0.2,0.6,0.5,0.5454545454545454
1517,12,ball_tree,50,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
1518,18,ball_tree,50,euclidean,0.2,0.6,0.5,0.5454545454545454
1519,1,ball_tree,50,manhattan,0.2,0.2,0.16666666666666666,0.18181818181818182
1520,3,ball_tree,50,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
1521,5,ball_tree,50,manhattan,0.2,0.6,0.5,0.5454545454545454
1522,7,ball_tree,50,manhattan,0.2,0.6,0.5,0.5454545454545454
1523,9,ball_tree,50,manhattan,0.2,0.6,0.5,0.5454545454545454
1524,12,ball_tree,50,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
1525,18,ball_tree,50,manhattan,0.2,0.6,0.5,0.5454545454545454
1526,1,ball_tree,100,euclidean,0.2,0.2,0.16666666666666666,0.18181818181818182
1527,3,ball_tree,100,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
1528,5,ball_tree,100,euclidean,0.2,0.6,0.5,0.5454545454545454
1529,7,ball_tree,100,euclidean,0.2,0.6,0.5,0.5454545454545454
1530,9,ball_tree,100,euclidean,0.2,0.6,0.5,0.5454545454545454
1531,12,ball_tree,100,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
1532,18,ball_tree,100,euclidean,0.2,0.6,0.5,0.5454545454545454
1533,1,ball_tree,100,manhattan,0.2,0.2,0.16666666666666666,0.18181818181818182
1534,3,ball_tree,100,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
1535,5,ball_tree,100,manhattan,0.2,0.6,0.5,0.5454545454545454
1536,7,ball_tree,100,manhattan,0.2,0.6,0.5,0.5454545454545454
1537,9,ball_tree,100,manhattan,0.2,0.6,0.5,0.5454545454545454
1538,12,ball_tree,100,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
1539,18,ball_tree,100,manhattan,0.2,0.6,0.5,0.5454545454545454
1540,1,ball_tree,200,euclidean,0.2,0.2,0.16666666666666666,0.18181818181818182
1541,3,ball_tree,200,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
1542,5,ball_tree,200,euclidean,0.2,0.6,0.5,0.5454545454545454
1543,7,ball_tree,200,euclidean,0.2,0.6,0.5,0.5454545454545454
1544,9,ball_tree,200,euclidean,0.2,0.6,0.5,0.5454545454545454
1545,12,ball_tree,200,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
1546,18,ball_tree,200,euclidean,0.2,0.6,0.5,0.5454545454545454
1547,1,ball_tree,200,manhattan,0.2,0.2,0.16666666666666666,0.18181818181818182
1548,3,ball_tree,200,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
1549,5,ball_tree,200,manhattan,0.2,0.6,0.5,0.5454545454545454
1550,7,ball_tree,200,manhattan,0.2,0.6,0.5,0.5454545454545454
1551,9,ball_tree,200,manhattan,0.2,0.6,0.5,0.5454545454545454
1552,12,ball_tree,200,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
1553,18,ball_tree,200,manhattan,0.2,0.6,0.5,0.5454545454545454
1554,1,ball_tree,300,euclidean,0.2,0.2,0.16666666666666666,0.18181818181818182
1555,3,ball_tree,300,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
1556,5,ball_tree,300,euclidean,0.2,0.6,0.5,0.5454545454545454
1557,7,ball_tree,300,euclidean,0.2,0.6,0.5,0.5454545454545454
1558,9,ball_tree,300,euclidean,0.2,0.6,0.5,0.5454545454545454
1559,12,ball_tree,300,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
1560,18,ball_tree,300,euclidean,0.2,0.6,0.5,0.5454545454545454
1561,1,ball_tree,300,manhattan,0.2,0.2,0.16666666666666666,0.18181818181818182
1562,3,ball_tree,300,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
1563,5,ball_tree,300,manhattan,0.2,0.6,0.5,0.5454545454545454
1564,7,ball_tree,300,manhattan,0.2,0.6,0.5,0.5454545454545454
1565,9,ball_tree,300,manhattan,0.2,0.6,0.5,0.5454545454545454
1566,12,ball_tree,300,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
1567,18,ball_tree,300,manhattan,0.2,0.6,0.5,0.5454545454545454
1568,1,ball_tree,5,euclidean,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
1569,3,ball_tree,5,euclidean,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
1570,5,ball_tree,5,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
1571,7,ball_tree,5,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
1572,9,ball_tree,5,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
1573,12,ball_tree,5,euclidean,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
1574,18,ball_tree,5,euclidean,0.25,0.5,0.5,0.5
1575,1,ball_tree,5,manhattan,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
1576,3,ball_tree,5,manhattan,0.25,0.5,0.5,0.5
1577,5,ball_tree,5,manhattan,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
1578,7,ball_tree,5,manhattan,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
1579,9,ball_tree,5,manhattan,0.25,0.5,0.5,0.5
1580,12,ball_tree,5,manhattan,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
1581,18,ball_tree,5,manhattan,0.25,0.5,0.5,0.5
1582,1,ball_tree,10,euclidean,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
1583,3,ball_tree,10,euclidean,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
1584,5,ball_tree,10,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
1585,7,ball_tree,10,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
1586,9,ball_tree,10,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
1587,12,ball_tree,10,euclidean,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
1588,18,ball_tree,10,euclidean,0.25,0.5,0.5,0.5
1589,1,ball_tree,10,manhattan,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
1590,3,ball_tree,10,manhattan,0.25,0.5,0.5,0.5
1591,5,ball_tree,10,manhattan,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
1592,7,ball_tree,10,manhattan,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
1593,9,ball_tree,10,manhattan,0.25,0.5,0.5,0.5
1594,12,ball_tree,10,manhattan,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
1595,18,ball_tree,10,manhattan,0.25,0.5,0.5,0.5
1596,1,ball_tree,15,euclidean,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
1597,3,ball_tree,15,euclidean,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
1598,5,ball_tree,15,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
1599,7,ball_tree,15,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
1600,9,ball_tree,15,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
1601,12,ball_tree,15,euclidean,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
1602,18,ball_tree,15,euclidean,0.25,0.5,0.5,0.5
1603,1,ball_tree,15,manhattan,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
1604,3,ball_tree,15,manhattan,0.25,0.5,0.5,0.5
1605,5,ball_tree,15,manhattan,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
1606,7,ball_tree,15,manhattan,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
1607,9,ball_tree,15,manhattan,0.25,0.5,0.5,0.5
1608,12,ball_tree,15,manhattan,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
1609,18,ball_tree,15,manhattan,0.25,0.5,0.5,0.5
1610,1,ball_tree,30,euclidean,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
1611,3,ball_tree,30,euclidean,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
1612,5,ball_tree,30,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
1613,7,ball_tree,30,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
1614,9,ball_tree,30,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
1615,12,ball_tree,30,euclidean,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
1616,18,ball_tree,30,euclidean,0.25,0.5,0.5,0.5
1617,1,ball_tree,30,manhattan,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
1618,3,ball_tree,30,manhattan,0.25,0.5,0.5,0.5
1619,5,ball_tree,30,manhattan,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
1620,7,ball_tree,30,manhattan,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
1621,9,ball_tree,30,manhattan,0.25,0.5,0.5,0.5
1622,12,ball_tree,30,manhattan,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
1623,18,ball_tree,30,manhattan,0.25,0.5,0.5,0.5
1624,1,ball_tree,50,euclidean,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
1625,3,ball_tree,50,euclidean,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
1626,5,ball_tree,50,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
1627,7,ball_tree,50,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
1628,9,ball_tree,50,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
1629,12,ball_tree,50,euclidean,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
