,kernel,degree,coef0,gamma,nu,precision,recall,f1
9185,rbf,10,0.05,0.1,0.5,0.4166666666666667,0.8333333333333334,0.5555555555555556
9186,sigmoid,10,0.05,0.1,0.01,0.0,0.0,0.0
9187,sigmoid,10,0.05,0.1,0.05,0.0,0.0,0.0
9188,sigmoid,10,0.05,0.1,0.1,0.5,0.16666666666666666,0.25
9189,sigmoid,10,0.05,0.1,0.2,0.2,0.16666666666666666,0.18181818181818182
9190,sigmoid,10,0.05,0.1,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
9191,sigmoid,10,0.05,0.1,0.5,0.18181818181818182,0.3333333333333333,0.23529411764705882
9192,linear,10,0.05,1,0.01,0.0,0.0,0.0
9193,linear,10,0.05,1,0.05,0.0,0.0,0.0
9194,linear,10,0.05,1,0.1,0.0,0.0,0.0
9195,linear,10,0.05,1,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
9196,linear,10,0.05,1,0.25,0.0,0.0,0.0
9197,linear,10,0.05,1,0.5,0.42857142857142855,1.0,0.6
9198,poly,10,0.05,1,0.01,0.0,0.0,0.0
9199,poly,10,0.05,1,0.05,0.0,0.0,0.0
9200,poly,10,0.05,1,0.1,0.0,0.0,0.0
9201,poly,10,0.05,1,0.2,0.0,0.0,0.0
9202,poly,10,0.05,1,0.25,0.14285714285714285,0.16666666666666666,0.15384615384615385
9203,poly,10,0.05,1,0.5,0.16666666666666666,0.3333333333333333,0.2222222222222222
9204,rbf,10,0.05,1,0.01,0.1111111111111111,0.16666666666666666,0.13333333333333333
9205,rbf,10,0.05,1,0.05,0.3333333333333333,0.5,0.4
9206,rbf,10,0.05,1,0.1,0.3333333333333333,0.5,0.4
9207,rbf,10,0.05,1,0.2,0.5,0.6666666666666666,0.5714285714285714
9208,rbf,10,0.05,1,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
9209,rbf,10,0.05,1,0.5,0.5,0.6666666666666666,0.5714285714285714
9210,sigmoid,10,0.05,1,0.01,0.0,0.0,0.0
9211,sigmoid,10,0.05,1,0.05,0.0,0.0,0.0
9212,sigmoid,10,0.05,1,0.1,0.0,0.0,0.0
9213,sigmoid,10,0.05,1,0.2,0.0,0.0,0.0
9214,sigmoid,10,0.05,1,0.25,0.0,0.0,0.0
9215,sigmoid,10,0.05,1,0.5,0.08333333333333333,0.16666666666666666,0.1111111111111111
9216,linear,0,0.07,scale,0.01,0.0,0.0,0.0
9217,linear,0,0.07,scale,0.05,0.0,0.0,0.0
9218,linear,0,0.07,scale,0.1,0.0,0.0,0.0
9219,linear,0,0.07,scale,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
9220,linear,0,0.07,scale,0.25,0.0,0.0,0.0
9221,linear,0,0.07,scale,0.5,0.42857142857142855,1.0,0.6
9222,poly,0,0.07,scale,0.01,0.25,1.0,0.4
9223,poly,0,0.07,scale,0.05,0.25,1.0,0.4
9224,poly,0,0.07,scale,0.1,0.25,1.0,0.4
9225,poly,0,0.07,scale,0.2,0.25,1.0,0.4
9226,poly,0,0.07,scale,0.25,0.25,1.0,0.4
9227,poly,0,0.07,scale,0.5,0.25,1.0,0.4
9228,rbf,0,0.07,scale,0.01,0.6,0.5,0.5454545454545454
9229,rbf,0,0.07,scale,0.05,0.5,0.5,0.5
9230,rbf,0,0.07,scale,0.1,0.3333333333333333,0.3333333333333333,0.3333333333333333
9231,rbf,0,0.07,scale,0.2,0.5,0.5,0.5
9232,rbf,0,0.07,scale,0.25,0.2,0.16666666666666666,0.18181818181818182
9233,rbf,0,0.07,scale,0.5,0.35714285714285715,0.8333333333333334,0.5
9234,sigmoid,0,0.07,scale,0.01,0.0,0.0,0.0
9235,sigmoid,0,0.07,scale,0.05,0.0,0.0,0.0
9236,sigmoid,0,0.07,scale,0.1,0.5,0.16666666666666666,0.25
9237,sigmoid,0,0.07,scale,0.2,0.2,0.16666666666666666,0.18181818181818182
9238,sigmoid,0,0.07,scale,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
9239,sigmoid,0,0.07,scale,0.5,0.16666666666666666,0.3333333333333333,0.2222222222222222
9240,linear,0,0.07,auto,0.01,0.0,0.0,0.0
9241,linear,0,0.07,auto,0.05,0.0,0.0,0.0
9242,linear,0,0.07,auto,0.1,0.0,0.0,0.0
9243,linear,0,0.07,auto,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
9244,linear,0,0.07,auto,0.25,0.0,0.0,0.0
9245,linear,0,0.07,auto,0.5,0.42857142857142855,1.0,0.6
9246,poly,0,0.07,auto,0.01,0.25,1.0,0.4
9247,poly,0,0.07,auto,0.05,0.25,1.0,0.4
9248,poly,0,0.07,auto,0.1,0.25,1.0,0.4
9249,poly,0,0.07,auto,0.2,0.25,1.0,0.4
9250,poly,0,0.07,auto,0.25,0.25,1.0,0.4
9251,poly,0,0.07,auto,0.5,0.25,1.0,0.4
9252,rbf,0,0.07,auto,0.01,0.3,0.5,0.375
9253,rbf,0,0.07,auto,0.05,0.5,0.3333333333333333,0.4
9254,rbf,0,0.07,auto,0.1,0.5,0.6666666666666666,0.5714285714285714
9255,rbf,0,0.07,auto,0.2,0.5,0.8333333333333334,0.625
9256,rbf,0,0.07,auto,0.25,0.5714285714285714,0.6666666666666666,0.6153846153846154
9257,rbf,0,0.07,auto,0.5,0.3333333333333333,0.6666666666666666,0.4444444444444444
9258,sigmoid,0,0.07,auto,0.01,0.0,0.0,0.0
9259,sigmoid,0,0.07,auto,0.05,0.0,0.0,0.0
9260,sigmoid,0,0.07,auto,0.1,0.0,0.0,0.0
9261,sigmoid,0,0.07,auto,0.2,0.2,0.16666666666666666,0.18181818181818182
9262,sigmoid,0,0.07,auto,0.25,0.0,0.0,0.0
9263,sigmoid,0,0.07,auto,0.5,0.09090909090909091,0.16666666666666666,0.11764705882352941
9264,linear,0,0.07,1e-06,0.01,0.0,0.0,0.0
9265,linear,0,0.07,1e-06,0.05,0.0,0.0,0.0
9266,linear,0,0.07,1e-06,0.1,0.0,0.0,0.0
9267,linear,0,0.07,1e-06,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
9268,linear,0,0.07,1e-06,0.25,0.0,0.0,0.0
9269,linear,0,0.07,1e-06,0.5,0.42857142857142855,1.0,0.6
9270,poly,0,0.07,1e-06,0.01,0.25,1.0,0.4
9271,poly,0,0.07,1e-06,0.05,0.25,1.0,0.4
9272,poly,0,0.07,1e-06,0.1,0.25,1.0,0.4
9273,poly,0,0.07,1e-06,0.2,0.25,1.0,0.4
9274,poly,0,0.07,1e-06,0.25,0.25,1.0,0.4
9275,poly,0,0.07,1e-06,0.5,0.25,1.0,0.4
9276,rbf,0,0.07,1e-06,0.01,0.25,1.0,0.4
9277,rbf,0,0.07,1e-06,0.05,0.22727272727272727,0.8333333333333334,0.35714285714285715
9278,rbf,0,0.07,1e-06,0.1,0.38461538461538464,0.8333333333333334,0.5263157894736842
9279,rbf,0,0.07,1e-06,0.2,0.2777777777777778,0.8333333333333334,0.4166666666666667
9280,rbf,0,0.07,1e-06,0.25,0.0,0.0,0.0
9281,rbf,0,0.07,1e-06,0.5,0.0,0.0,0.0
9282,sigmoid,0,0.07,1e-06,0.01,0.29411764705882354,0.8333333333333334,0.43478260869565216
9283,sigmoid,0,0.07,1e-06,0.05,0.36363636363636365,0.6666666666666666,0.47058823529411764
9284,sigmoid,0,0.07,1e-06,0.1,0.35294117647058826,1.0,0.5217391304347826
9285,sigmoid,0,0.07,1e-06,0.2,0.38461538461538464,0.8333333333333334,0.5263157894736842
9286,sigmoid,0,0.07,1e-06,0.25,0.625,0.8333333333333334,0.7142857142857143
9287,sigmoid,0,0.07,1e-06,0.5,0.15,0.5,0.23076923076923078
9288,linear,0,0.07,0.0001,0.01,0.0,0.0,0.0
9289,linear,0,0.07,0.0001,0.05,0.0,0.0,0.0
9290,linear,0,0.07,0.0001,0.1,0.0,0.0,0.0
9291,linear,0,0.07,0.0001,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
9292,linear,0,0.07,0.0001,0.25,0.0,0.0,0.0
9293,linear,0,0.07,0.0001,0.5,0.42857142857142855,1.0,0.6
9294,poly,0,0.07,0.0001,0.01,0.25,1.0,0.4
9295,poly,0,0.07,0.0001,0.05,0.25,1.0,0.4
9296,poly,0,0.07,0.0001,0.1,0.25,1.0,0.4
9297,poly,0,0.07,0.0001,0.2,0.25,1.0,0.4
9298,poly,0,0.07,0.0001,0.25,0.25,1.0,0.4
9299,poly,0,0.07,0.0001,0.5,0.25,1.0,0.4
9300,rbf,0,0.07,0.0001,0.01,0.0,0.0,0.0
9301,rbf,0,0.07,0.0001,0.05,0.0,0.0,0.0
9302,rbf,0,0.07,0.0001,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
9303,rbf,0,0.07,0.0001,0.2,0.2,0.16666666666666666,0.18181818181818182
9304,rbf,0,0.07,0.0001,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
9305,rbf,0,0.07,0.0001,0.5,0.38461538461538464,0.8333333333333334,0.5263157894736842
9306,sigmoid,0,0.07,0.0001,0.01,0.29411764705882354,0.8333333333333334,0.43478260869565216
9307,sigmoid,0,0.07,0.0001,0.05,0.4,0.6666666666666666,0.5
9308,sigmoid,0,0.07,0.0001,0.1,0.0,0.0,0.0
9309,sigmoid,0,0.07,0.0001,0.2,0.2608695652173913,1.0,0.41379310344827586
9310,sigmoid,0,0.07,0.0001,0.25,0.2727272727272727,1.0,0.42857142857142855
9311,sigmoid,0,0.07,0.0001,0.5,0.0,0.0,0.0
9312,linear,0,0.07,0.001,0.01,0.0,0.0,0.0
9313,linear,0,0.07,0.001,0.05,0.0,0.0,0.0
9314,linear,0,0.07,0.001,0.1,0.0,0.0,0.0
9315,linear,0,0.07,0.001,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
9316,linear,0,0.07,0.001,0.25,0.0,0.0,0.0
9317,linear,0,0.07,0.001,0.5,0.42857142857142855,1.0,0.6
9318,poly,0,0.07,0.001,0.01,0.25,1.0,0.4
9319,poly,0,0.07,0.001,0.05,0.25,1.0,0.4
9320,poly,0,0.07,0.001,0.1,0.25,1.0,0.4
9321,poly,0,0.07,0.001,0.2,0.25,1.0,0.4
9322,poly,0,0.07,0.001,0.25,0.25,1.0,0.4
9323,poly,0,0.07,0.001,0.5,0.25,1.0,0.4
9324,rbf,0,0.07,0.001,0.01,0.3333333333333333,0.16666666666666666,0.2222222222222222
9325,rbf,0,0.07,0.001,0.05,0.0,0.0,0.0
9326,rbf,0,0.07,0.001,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
9327,rbf,0,0.07,0.001,0.2,0.4,0.3333333333333333,0.36363636363636365
9328,rbf,0,0.07,0.001,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
9329,rbf,0,0.07,0.001,0.5,0.38461538461538464,0.8333333333333334,0.5263157894736842
9330,sigmoid,0,0.07,0.001,0.01,0.0,0.0,0.0
9331,sigmoid,0,0.07,0.001,0.05,0.08333333333333333,0.16666666666666666,0.1111111111111111
9332,sigmoid,0,0.07,0.001,0.1,0.0,0.0,0.0
9333,sigmoid,0,0.07,0.001,0.2,0.2608695652173913,1.0,0.41379310344827586
9334,sigmoid,0,0.07,0.001,0.25,0.4,1.0,0.5714285714285714
9335,sigmoid,0,0.07,0.001,0.5,0.25,0.3333333333333333,0.2857142857142857
9336,linear,0,0.07,0.01,0.01,0.0,0.0,0.0
9337,linear,0,0.07,0.01,0.05,0.0,0.0,0.0
9338,linear,0,0.07,0.01,0.1,0.0,0.0,0.0
9339,linear,0,0.07,0.01,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
9340,linear,0,0.07,0.01,0.25,0.0,0.0,0.0
9341,linear,0,0.07,0.01,0.5,0.42857142857142855,1.0,0.6
9342,poly,0,0.07,0.01,0.01,0.25,1.0,0.4
9343,poly,0,0.07,0.01,0.05,0.25,1.0,0.4
9344,poly,0,0.07,0.01,0.1,0.25,1.0,0.4
9345,poly,0,0.07,0.01,0.2,0.25,1.0,0.4
9346,poly,0,0.07,0.01,0.25,0.25,1.0,0.4
9347,poly,0,0.07,0.01,0.5,0.25,1.0,0.4
9348,rbf,0,0.07,0.01,0.01,0.0,0.0,0.0
9349,rbf,0,0.07,0.01,0.05,0.5,0.16666666666666666,0.25
9350,rbf,0,0.07,0.01,0.1,1.0,0.16666666666666666,0.2857142857142857
9351,rbf,0,0.07,0.01,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333
9352,rbf,0,0.07,0.01,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
9353,rbf,0,0.07,0.01,0.5,0.3333333333333333,0.6666666666666666,0.4444444444444444
9354,sigmoid,0,0.07,0.01,0.01,0.0,0.0,0.0
9355,sigmoid,0,0.07,0.01,0.05,1.0,0.3333333333333333,0.5
9356,sigmoid,0,0.07,0.01,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
9357,sigmoid,0,0.07,0.01,0.2,0.4,0.3333333333333333,0.36363636363636365
9358,sigmoid,0,0.07,0.01,0.25,0.4,0.3333333333333333,0.36363636363636365
9359,sigmoid,0,0.07,0.01,0.5,0.3076923076923077,0.6666666666666666,0.42105263157894735
9360,linear,0,0.07,0.1,0.01,0.0,0.0,0.0
9361,linear,0,0.07,0.1,0.05,0.0,0.0,0.0
9362,linear,0,0.07,0.1,0.1,0.0,0.0,0.0
9363,linear,0,0.07,0.1,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
9364,linear,0,0.07,0.1,0.25,0.0,0.0,0.0
9365,linear,0,0.07,0.1,0.5,0.42857142857142855,1.0,0.6
9366,poly,0,0.07,0.1,0.01,0.25,1.0,0.4
9367,poly,0,0.07,0.1,0.05,0.25,1.0,0.4
9368,poly,0,0.07,0.1,0.1,0.25,1.0,0.4
9369,poly,0,0.07,0.1,0.2,0.25,1.0,0.4
9370,poly,0,0.07,0.1,0.25,0.25,1.0,0.4
9371,poly,0,0.07,0.1,0.5,0.25,1.0,0.4
9372,rbf,0,0.07,0.1,0.01,0.4,0.3333333333333333,0.36363636363636365
9373,rbf,0,0.07,0.1,0.05,0.25,0.16666666666666666,0.2
9374,rbf,0,0.07,0.1,0.1,0.2,0.16666666666666666,0.18181818181818182
9375,rbf,0,0.07,0.1,0.2,0.0,0.0,0.0
9376,rbf,0,0.07,0.1,0.25,0.2857142857142857,0.3333333333333333,0.3076923076923077
9377,rbf,0,0.07,0.1,0.5,0.4166666666666667,0.8333333333333334,0.5555555555555556
9378,sigmoid,0,0.07,0.1,0.01,0.0,0.0,0.0
9379,sigmoid,0,0.07,0.1,0.05,0.0,0.0,0.0
9380,sigmoid,0,0.07,0.1,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
9381,sigmoid,0,0.07,0.1,0.2,0.2,0.16666666666666666,0.18181818181818182
9382,sigmoid,0,0.07,0.1,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
9383,sigmoid,0,0.07,0.1,0.5,0.16666666666666666,0.3333333333333333,0.2222222222222222
9384,linear,0,0.07,1,0.01,0.0,0.0,0.0
9385,linear,0,0.07,1,0.05,0.0,0.0,0.0
9386,linear,0,0.07,1,0.1,0.0,0.0,0.0
9387,linear,0,0.07,1,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
9388,linear,0,0.07,1,0.25,0.0,0.0,0.0
9389,linear,0,0.07,1,0.5,0.42857142857142855,1.0,0.6
9390,poly,0,0.07,1,0.01,0.25,1.0,0.4
9391,poly,0,0.07,1,0.05,0.25,1.0,0.4
9392,poly,0,0.07,1,0.1,0.25,1.0,0.4
9393,poly,0,0.07,1,0.2,0.25,1.0,0.4
9394,poly,0,0.07,1,0.25,0.25,1.0,0.4
9395,poly,0,0.07,1,0.5,0.25,1.0,0.4
9396,rbf,0,0.07,1,0.01,0.1111111111111111,0.16666666666666666,0.13333333333333333
9397,rbf,0,0.07,1,0.05,0.3333333333333333,0.5,0.4
9398,rbf,0,0.07,1,0.1,0.3333333333333333,0.5,0.4
9399,rbf,0,0.07,1,0.2,0.5,0.6666666666666666,0.5714285714285714
9400,rbf,0,0.07,1,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
9401,rbf,0,0.07,1,0.5,0.5,0.6666666666666666,0.5714285714285714
9402,sigmoid,0,0.07,1,0.01,0.0,0.0,0.0
9403,sigmoid,0,0.07,1,0.05,0.0,0.0,0.0
9404,sigmoid,0,0.07,1,0.1,0.0,0.0,0.0
9405,sigmoid,0,0.07,1,0.2,0.0,0.0,0.0
9406,sigmoid,0,0.07,1,0.25,0.0,0.0,0.0
9407,sigmoid,0,0.07,1,0.5,0.08333333333333333,0.16666666666666666,0.1111111111111111
9408,linear,1,0.07,scale,0.01,0.0,0.0,0.0
9409,linear,1,0.07,scale,0.05,0.0,0.0,0.0
9410,linear,1,0.07,scale,0.1,0.0,0.0,0.0
9411,linear,1,0.07,scale,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
9412,linear,1,0.07,scale,0.25,0.0,0.0,0.0
9413,linear,1,0.07,scale,0.5,0.42857142857142855,1.0,0.6
9414,poly,1,0.07,scale,0.01,0.0,0.0,0.0
9415,poly,1,0.07,scale,0.05,0.0,0.0,0.0
9416,poly,1,0.07,scale,0.1,0.0,0.0,0.0
9417,poly,1,0.07,scale,0.2,0.2608695652173913,1.0,0.41379310344827586
9418,poly,1,0.07,scale,0.25,0.375,1.0,0.5454545454545454
9419,poly,1,0.07,scale,0.5,0.42857142857142855,1.0,0.6
9420,rbf,1,0.07,scale,0.01,0.6,0.5,0.5454545454545454
9421,rbf,1,0.07,scale,0.05,0.5,0.5,0.5
9422,rbf,1,0.07,scale,0.1,0.3333333333333333,0.3333333333333333,0.3333333333333333
9423,rbf,1,0.07,scale,0.2,0.5,0.5,0.5
9424,rbf,1,0.07,scale,0.25,0.2,0.16666666666666666,0.18181818181818182
9425,rbf,1,0.07,scale,0.5,0.35714285714285715,0.8333333333333334,0.5
9426,sigmoid,1,0.07,scale,0.01,0.0,0.0,0.0
9427,sigmoid,1,0.07,scale,0.05,0.0,0.0,0.0
9428,sigmoid,1,0.07,scale,0.1,0.5,0.16666666666666666,0.25
9429,sigmoid,1,0.07,scale,0.2,0.2,0.16666666666666666,0.18181818181818182
9430,sigmoid,1,0.07,scale,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
9431,sigmoid,1,0.07,scale,0.5,0.16666666666666666,0.3333333333333333,0.2222222222222222
9432,linear,1,0.07,auto,0.01,0.0,0.0,0.0
9433,linear,1,0.07,auto,0.05,0.0,0.0,0.0
9434,linear,1,0.07,auto,0.1,0.0,0.0,0.0
9435,linear,1,0.07,auto,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
9436,linear,1,0.07,auto,0.25,0.0,0.0,0.0
9437,linear,1,0.07,auto,0.5,0.42857142857142855,1.0,0.6
9438,poly,1,0.07,auto,0.01,0.0,0.0,0.0
9439,poly,1,0.07,auto,0.05,0.0,0.0,0.0
9440,poly,1,0.07,auto,0.1,0.0,0.0,0.0
9441,poly,1,0.07,auto,0.2,0.2608695652173913,1.0,0.41379310344827586
9442,poly,1,0.07,auto,0.25,0.4,1.0,0.5714285714285714
9443,poly,1,0.07,auto,0.5,0.42857142857142855,1.0,0.6
9444,rbf,1,0.07,auto,0.01,0.3,0.5,0.375
9445,rbf,1,0.07,auto,0.05,0.5,0.3333333333333333,0.4
9446,rbf,1,0.07,auto,0.1,0.5,0.6666666666666666,0.5714285714285714
9447,rbf,1,0.07,auto,0.2,0.5,0.8333333333333334,0.625
9448,rbf,1,0.07,auto,0.25,0.5714285714285714,0.6666666666666666,0.6153846153846154
9449,rbf,1,0.07,auto,0.5,0.3333333333333333,0.6666666666666666,0.4444444444444444
9450,sigmoid,1,0.07,auto,0.01,0.0,0.0,0.0
9451,sigmoid,1,0.07,auto,0.05,0.0,0.0,0.0
9452,sigmoid,1,0.07,auto,0.1,0.0,0.0,0.0
9453,sigmoid,1,0.07,auto,0.2,0.2,0.16666666666666666,0.18181818181818182
9454,sigmoid,1,0.07,auto,0.25,0.0,0.0,0.0
9455,sigmoid,1,0.07,auto,0.5,0.09090909090909091,0.16666666666666666,0.11764705882352941
9456,linear,1,0.07,1e-06,0.01,0.0,0.0,0.0
9457,linear,1,0.07,1e-06,0.05,0.0,0.0,0.0
9458,linear,1,0.07,1e-06,0.1,0.0,0.0,0.0
9459,linear,1,0.07,1e-06,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
9460,linear,1,0.07,1e-06,0.25,0.0,0.0,0.0
9461,linear,1,0.07,1e-06,0.5,0.42857142857142855,1.0,0.6
9462,poly,1,0.07,1e-06,0.01,0.29411764705882354,0.8333333333333334,0.43478260869565216
9463,poly,1,0.07,1e-06,0.05,0.4,0.6666666666666666,0.5
9464,poly,1,0.07,1e-06,0.1,0.35294117647058826,1.0,0.5217391304347826
9465,poly,1,0.07,1e-06,0.2,0.38461538461538464,0.8333333333333334,0.5263157894736842
9466,poly,1,0.07,1e-06,0.25,0.625,0.8333333333333334,0.7142857142857143
9467,poly,1,0.07,1e-06,0.5,0.15,0.5,0.23076923076923078
9468,rbf,1,0.07,1e-06,0.01,0.25,1.0,0.4
9469,rbf,1,0.07,1e-06,0.05,0.22727272727272727,0.8333333333333334,0.35714285714285715
9470,rbf,1,0.07,1e-06,0.1,0.38461538461538464,0.8333333333333334,0.5263157894736842
9471,rbf,1,0.07,1e-06,0.2,0.2777777777777778,0.8333333333333334,0.4166666666666667
9472,rbf,1,0.07,1e-06,0.25,0.0,0.0,0.0
9473,rbf,1,0.07,1e-06,0.5,0.0,0.0,0.0
9474,sigmoid,1,0.07,1e-06,0.01,0.29411764705882354,0.8333333333333334,0.43478260869565216
9475,sigmoid,1,0.07,1e-06,0.05,0.36363636363636365,0.6666666666666666,0.47058823529411764
9476,sigmoid,1,0.07,1e-06,0.1,0.35294117647058826,1.0,0.5217391304347826
9477,sigmoid,1,0.07,1e-06,0.2,0.38461538461538464,0.8333333333333334,0.5263157894736842
9478,sigmoid,1,0.07,1e-06,0.25,0.625,0.8333333333333334,0.7142857142857143
9479,sigmoid,1,0.07,1e-06,0.5,0.15,0.5,0.23076923076923078
9480,linear,1,0.07,0.0001,0.01,0.0,0.0,0.0
9481,linear,1,0.07,0.0001,0.05,0.0,0.0,0.0
9482,linear,1,0.07,0.0001,0.1,0.0,0.0,0.0
9483,linear,1,0.07,0.0001,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
9484,linear,1,0.07,0.0001,0.25,0.0,0.0,0.0
9485,linear,1,0.07,0.0001,0.5,0.42857142857142855,1.0,0.6
9486,poly,1,0.07,0.0001,0.01,0.29411764705882354,0.8333333333333334,0.43478260869565216
9487,poly,1,0.07,0.0001,0.05,0.4,0.6666666666666666,0.5
9488,poly,1,0.07,0.0001,0.1,0.0,0.0,0.0
9489,poly,1,0.07,0.0001,0.2,0.2608695652173913,1.0,0.41379310344827586
9490,poly,1,0.07,0.0001,0.25,0.2727272727272727,1.0,0.42857142857142855
9491,poly,1,0.07,0.0001,0.5,0.0,0.0,0.0
9492,rbf,1,0.07,0.0001,0.01,0.0,0.0,0.0
9493,rbf,1,0.07,0.0001,0.05,0.0,0.0,0.0
9494,rbf,1,0.07,0.0001,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
9495,rbf,1,0.07,0.0001,0.2,0.2,0.16666666666666666,0.18181818181818182
9496,rbf,1,0.07,0.0001,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
9497,rbf,1,0.07,0.0001,0.5,0.38461538461538464,0.8333333333333334,0.5263157894736842
9498,sigmoid,1,0.07,0.0001,0.01,0.29411764705882354,0.8333333333333334,0.43478260869565216
9499,sigmoid,1,0.07,0.0001,0.05,0.4,0.6666666666666666,0.5
9500,sigmoid,1,0.07,0.0001,0.1,0.0,0.0,0.0
9501,sigmoid,1,0.07,0.0001,0.2,0.2608695652173913,1.0,0.41379310344827586
9502,sigmoid,1,0.07,0.0001,0.25,0.2727272727272727,1.0,0.42857142857142855
9503,sigmoid,1,0.07,0.0001,0.5,0.0,0.0,0.0
9504,linear,1,0.07,0.001,0.01,0.0,0.0,0.0
9505,linear,1,0.07,0.001,0.05,0.0,0.0,0.0
9506,linear,1,0.07,0.001,0.1,0.0,0.0,0.0
9507,linear,1,0.07,0.001,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
9508,linear,1,0.07,0.001,0.25,0.0,0.0,0.0
9509,linear,1,0.07,0.001,0.5,0.42857142857142855,1.0,0.6
9510,poly,1,0.07,0.001,0.01,0.0,0.0,0.0
9511,poly,1,0.07,0.001,0.05,0.09090909090909091,0.16666666666666666,0.11764705882352941
9512,poly,1,0.07,0.001,0.1,0.0,0.0,0.0
9513,poly,1,0.07,0.001,0.2,0.2608695652173913,1.0,0.41379310344827586
9514,poly,1,0.07,0.001,0.25,0.0,0.0,0.0
9515,poly,1,0.07,0.001,0.5,0.0,0.0,0.0
9516,rbf,1,0.07,0.001,0.01,0.3333333333333333,0.16666666666666666,0.2222222222222222
9517,rbf,1,0.07,0.001,0.05,0.0,0.0,0.0
9518,rbf,1,0.07,0.001,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
9519,rbf,1,0.07,0.001,0.2,0.4,0.3333333333333333,0.36363636363636365
9520,rbf,1,0.07,0.001,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
9521,rbf,1,0.07,0.001,0.5,0.38461538461538464,0.8333333333333334,0.5263157894736842
9522,sigmoid,1,0.07,0.001,0.01,0.0,0.0,0.0
9523,sigmoid,1,0.07,0.001,0.05,0.08333333333333333,0.16666666666666666,0.1111111111111111
9524,sigmoid,1,0.07,0.001,0.1,0.0,0.0,0.0
9525,sigmoid,1,0.07,0.001,0.2,0.2608695652173913,1.0,0.41379310344827586
9526,sigmoid,1,0.07,0.001,0.25,0.4,1.0,0.5714285714285714
9527,sigmoid,1,0.07,0.001,0.5,0.25,0.3333333333333333,0.2857142857142857
9528,linear,1,0.07,0.01,0.01,0.0,0.0,0.0
9529,linear,1,0.07,0.01,0.05,0.0,0.0,0.0
9530,linear,1,0.07,0.01,0.1,0.0,0.0,0.0
9531,linear,1,0.07,0.01,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
9532,linear,1,0.07,0.01,0.25,0.0,0.0,0.0
9533,linear,1,0.07,0.01,0.5,0.42857142857142855,1.0,0.6
9534,poly,1,0.07,0.01,0.01,0.0,0.0,0.0
9535,poly,1,0.07,0.01,0.05,0.0,0.0,0.0
9536,poly,1,0.07,0.01,0.1,0.0,0.0,0.0
9537,poly,1,0.07,0.01,0.2,0.2608695652173913,1.0,0.41379310344827586
9538,poly,1,0.07,0.01,0.25,0.375,1.0,0.5454545454545454
9539,poly,1,0.07,0.01,0.5,0.2608695652173913,1.0,0.41379310344827586
9540,rbf,1,0.07,0.01,0.01,0.0,0.0,0.0
9541,rbf,1,0.07,0.01,0.05,0.5,0.16666666666666666,0.25
9542,rbf,1,0.07,0.01,0.1,1.0,0.16666666666666666,0.2857142857142857
9543,rbf,1,0.07,0.01,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333
9544,rbf,1,0.07,0.01,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
9545,rbf,1,0.07,0.01,0.5,0.3333333333333333,0.6666666666666666,0.4444444444444444
9546,sigmoid,1,0.07,0.01,0.01,0.0,0.0,0.0
9547,sigmoid,1,0.07,0.01,0.05,1.0,0.3333333333333333,0.5
9548,sigmoid,1,0.07,0.01,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
9549,sigmoid,1,0.07,0.01,0.2,0.4,0.3333333333333333,0.36363636363636365
